0,1,2
86.0,16.0,1.0
60.0,20.0,1.0
68.0,7.0,1.0
87.0,10.0,1.0
40.0,4.0,1.0
75.0,8.0,1.0
72.0,12.0,1.0
57.0,2.0,1.0
55.0,11.0,1.0
37.0,5.0,1.0
62.0,8.0,1.0
70.0,19.0,1.0
30.0,1.0,1.0
81.0,11.0,1.0
64.0,11.0,1.0
49.0,13.0,1.0
53.0,19.0,1.0
41.0,20.0,1.0
83.0,2.0,1.0
63.0,13.0,1.0
88.0,20.0,1.0
85.0,14.0,1.0
31.0,18.0,1.0
53.0,15.0,1.0
68.0,4.0,1.0
87.0,20.0,1.0
70.0,0.0,1.0
37.0,9.0,1.0
48.0,12.0,1.0
81.0,14.0,1.0
41.0,3.0,1.0
33.0,1.0,1.0
76.0,14.0,1.0
60.0,1.0,1.0
58.0,5.0,1.0
52.0,20.0,1.0
36.0,13.0,1.0
82.0,4.0,1.0
62.0,18.0,1.0
41.0,11.0,1.0
82.0,5.0,1.0
89.0,19.0,1.0
51.0,17.0,1.0
59.0,3.0,1.0
72.0,3.0,1.0
36.0,11.0,1.0
40.0,11.0,1.0
32.0,4.0,1.0
72.0,16.0,1.0
90.0,12.0,1.0
58.0,1.0,1.0
78.0,13.0,1.0
79.0,11.0,1.0
90.0,9.0,1.0
48.0,17.0,1.0
34.0,15.0,1.0
49.0,19.0,1.0
45.0,4.0,1.0
82.0,6.0,1.0
30.0,13.0,1.0
75.0,15.0,1.0
42.0,18.0,1.0
37.0,19.0,1.0
59.0,9.0,1.0
76.0,19.0,1.0
34.0,0.0,1.0
40.0,8.0,1.0
51.0,10.0,1.0
84.0,3.0,1.0
56.0,0.0,1.0
84.0,5.0,1.0
41.0,14.0,1.0
69.0,1.0,1.0
32.0,6.0,1.0
69.0,15.0,1.0
80.0,15.0,1.0
54.0,10.0,1.0
37.0,3.0,1.0
52.0,11.0,1.0
49.0,4.0,1.0
40.0,10.0,1.0
36.0,17.0,1.0
61.0,7.0,1.0
60.0,16.0,1.0
85.0,17.0,1.0
81.0,5.0,1.0
74.0,5.0,1.0
45.0,2.0,1.0
66.0,7.0,1.0
84.0,16.0,1.0
64.0,11.0,1.0
52.0,11.0,1.0
50.0,12.0,1.0
64.0,8.0,1.0
56.0,19.0,1.0
34.0,18.0,1.0
45.0,1.0,1.0
45.0,18.0,1.0
51.0,19.0,1.0
60.0,16.0,1.0
84.0,13.0,1.0
38.0,15.0,1.0
86.0,20.0,1.0
79.0,13.0,1.0
65.0,14.0,1.0
78.0,9.0,1.0
59.0,8.0,1.0
38.0,19.0,1.0
90.0,11.0,1.0
49.0,11.0,1.0
56.0,11.0,1.0
45.0,15.0,1.0
50.0,16.0,1.0
55.0,2.0,1.0
63.0,3.0,1.0
37.0,14.0,1.0
90.0,9.0,1.0
77.0,11.0,1.0
72.0,14.0,1.0
72.0,6.0,1.0
34.0,9.0,1.0
80.0,9.0,1.0
78.0,19.0,1.0
57.0,14.0,1.0
59.0,3.0,1.0
85.0,4.0,1.0
61.0,8.0,1.0
88.0,14.0,1.0
81.0,20.0,1.0
36.0,1.0,1.0
62.0,16.0,1.0
50.0,16.0,1.0
60.0,5.0,1.0
48.0,18.0,1.0
39.0,19.0,1.0
72.0,0.0,1.0
68.0,3.0,1.0
38.0,12.0,1.0
51.0,16.0,1.0
48.0,13.0,1.0
62.0,0.0,1.0
81.0,13.0,1.0
46.0,17.0,1.0
34.0,11.0,1.0
59.0,7.0,1.0
41.0,2.0,1.0
78.0,8.0,1.0
73.0,19.0,1.0
47.0,4.0,1.0
67.0,12.0,1.0
56.0,11.0,1.0
39.0,3.0,1.0
57.0,1.0,1.0
90.0,19.0,1.0
72.0,11.0,1.0
63.0,17.0,1.0
79.0,5.0,1.0
76.0,8.0,1.0
34.0,6.0,1.0
44.0,14.0,1.0
56.0,7.0,1.0
73.0,17.0,1.0
67.0,3.0,1.0
77.0,7.0,1.0
40.0,4.0,1.0
66.0,14.0,1.0
33.0,13.0,1.0
57.0,1.0,1.0
34.0,18.0,1.0
64.0,2.0,1.0
76.0,16.0,1.0
66.0,9.0,1.0
70.0,12.0,1.0
76.0,18.0,1.0
67.0,5.0,1.0
54.0,20.0,1.0
42.0,10.0,1.0
43.0,8.0,1.0
40.0,17.0,1.0
59.0,17.0,1.0
85.0,2.0,1.0
38.0,7.0,1.0
30.0,15.0,1.0
54.0,17.0,1.0
33.0,3.0,1.0
64.0,17.0,1.0
40.0,10.0,1.0
61.0,12.0,1.0
87.0,15.0,1.0
62.0,2.0,1.0
33.0,11.0,1.0
35.0,13.0,1.0
75.0,3.0,1.0
83.0,12.0,1.0
46.0,17.0,1.0
72.0,17.0,1.0
57.0,11.0,1.0
86.0,6.0,1.0
30.0,14.0,1.0
85.0,16.0,1.0
42.0,13.0,1.0
70.0,8.0,1.0
39.0,3.0,1.0
33.0,2.0,1.0
38.0,19.0,1.0
59.0,12.0,1.0
63.0,16.0,1.0
86.0,15.0,1.0
78.0,17.0,1.0
77.0,1.0,1.0
68.0,9.0,1.0
77.0,20.0,1.0
74.0,4.0,1.0
87.0,17.0,1.0
62.0,3.0,1.0
66.0,18.0,1.0
47.0,6.0,1.0
52.0,8.0,1.0
36.0,4.0,1.0
54.0,19.0,1.0
63.0,16.0,1.0
39.0,17.0,1.0
64.0,4.0,1.0
66.0,20.0,1.0
30.0,16.0,1.0
51.0,9.0,1.0
60.0,15.0,1.0
56.0,13.0,1.0
85.0,14.0,1.0
82.0,14.0,1.0
81.0,5.0,1.0
82.0,17.0,1.0
32.0,2.0,1.0
60.0,2.0,1.0
47.0,13.0,1.0
66.0,15.0,1.0
89.0,16.0,1.0
78.0,20.0,1.0
47.0,10.0,1.0
40.0,11.0,1.0
66.0,17.0,1.0
68.0,11.0,1.0
54.0,18.0,1.0
57.0,18.0,1.0
62.0,8.0,1.0
40.0,11.0,1.0
39.0,6.0,1.0
56.0,1.0,1.0
69.0,9.0,1.0
59.0,13.0,1.0
59.0,17.0,1.0
37.0,14.0,1.0
33.0,20.0,1.0
69.0,11.0,1.0
35.0,18.0,1.0
33.0,20.0,1.0
52.0,19.0,1.0
42.0,14.0,1.0
36.0,10.0,1.0
73.0,9.0,1.0
43.0,3.0,1.0
67.0,2.0,1.0
54.0,6.0,1.0
59.0,9.0,1.0
36.0,4.0,1.0
61.0,4.0,1.0
88.0,6.0,1.0
57.0,6.0,1.0
71.0,12.0,1.0
89.0,11.0,1.0
84.0,14.0,1.0
42.0,6.0,1.0
50.0,5.0,1.0
61.0,7.0,1.0
54.0,9.0,1.0
69.0,9.0,1.0
77.0,9.0,1.0
68.0,17.0,1.0
39.0,14.0,1.0
73.0,13.0,1.0
87.0,10.0,1.0
51.0,15.0,1.0
84.0,15.0,1.0
55.0,9.0,1.0
84.0,19.0,1.0
47.0,4.0,1.0
52.0,4.0,1.0
75.0,14.0,1.0
77.0,20.0,1.0
86.0,20.0,1.0
88.0,14.0,1.0
33.0,0.0,1.0
82.0,3.0,1.0
84.0,12.0,1.0
54.0,18.0,1.0
64.0,5.0,1.0
75.0,17.0,1.0
50.0,8.0,1.0
64.0,12.0,1.0
45.0,8.0,1.0
62.0,4.0,1.0
58.0,20.0,1.0
57.0,5.0,1.0
49.0,3.0,1.0
88.0,2.0,1.0
63.0,4.0,1.0
62.0,5.0,1.0
71.0,18.0,1.0
40.0,2.0,1.0
85.0,11.0,1.0
46.0,1.0,1.0
75.0,3.0,1.0
79.0,18.0,1.0
69.0,3.0,1.0
70.0,6.0,1.0
63.0,14.0,1.0
62.0,5.0,1.0
61.0,12.0,1.0
59.0,7.0,1.0
41.0,2.0,1.0
72.0,8.0,1.0
82.0,0.0,1.0
38.0,5.0,1.0
32.0,20.0,1.0
45.0,16.0,1.0
38.0,14.0,1.0
90.0,6.0,1.0
36.0,15.0,1.0
36.0,18.0,1.0
58.0,17.0,1.0
56.0,18.0,1.0
78.0,9.0,1.0
69.0,17.0,1.0
83.0,16.0,1.0
57.0,18.0,1.0
121.0,117.0,2.0
113.0,116.0,2.0
136.0,112.0,2.0
141.0,114.0,2.0
129.0,110.0,2.0
134.0,117.0,2.0
142.0,113.0,2.0
120.0,120.0,2.0
110.0,114.0,2.0
119.0,111.0,2.0
110.0,111.0,2.0
111.0,119.0,2.0
129.0,112.0,2.0
124.0,115.0,2.0
121.0,118.0,2.0
110.0,113.0,2.0
132.0,119.0,2.0
133.0,116.0,2.0
134.0,112.0,2.0
129.0,113.0,2.0
120.0,115.0,2.0
123.0,115.0,2.0
129.0,118.0,2.0
144.0,120.0,2.0
144.0,117.0,2.0
124.0,115.0,2.0
147.0,112.0,2.0
136.0,112.0,2.0
147.0,116.0,2.0
137.0,120.0,2.0
142.0,120.0,2.0
124.0,112.0,2.0
119.0,118.0,2.0
122.0,119.0,2.0
131.0,111.0,2.0
111.0,117.0,2.0
144.0,118.0,2.0
141.0,111.0,2.0
127.0,111.0,2.0
113.0,115.0,2.0
150.0,118.0,2.0
150.0,112.0,2.0
123.0,112.0,2.0
132.0,114.0,2.0
139.0,118.0,2.0
132.0,114.0,2.0
134.0,114.0,2.0
111.0,119.0,2.0
126.0,116.0,2.0
115.0,119.0,2.0
140.0,112.0,2.0
150.0,120.0,2.0
121.0,120.0,2.0
123.0,113.0,2.0
117.0,118.0,2.0
128.0,112.0,2.0
150.0,115.0,2.0
147.0,117.0,2.0
138.0,118.0,2.0
132.0,116.0,2.0
126.0,118.0,2.0
124.0,116.0,2.0
115.0,112.0,2.0
146.0,120.0,2.0
138.0,116.0,2.0
123.0,113.0,2.0
120.0,113.0,2.0
141.0,116.0,2.0
147.0,113.0,2.0
143.0,120.0,2.0
135.0,117.0,2.0
142.0,111.0,2.0
137.0,120.0,2.0
116.0,113.0,2.0
127.0,119.0,2.0
143.0,116.0,2.0
139.0,113.0,2.0
124.0,111.0,2.0
114.0,112.0,2.0
132.0,114.0,2.0
142.0,112.0,2.0
110.0,120.0,2.0
119.0,115.0,2.0
134.0,112.0,2.0
136.0,119.0,2.0
133.0,112.0,2.0
127.0,112.0,2.0
123.0,117.0,2.0
126.0,113.0,2.0
119.0,114.0,2.0
123.0,119.0,2.0
132.0,118.0,2.0
139.0,117.0,2.0
128.0,117.0,2.0
136.0,110.0,2.0
125.0,114.0,2.0
117.0,118.0,2.0
123.0,114.0,2.0
129.0,114.0,2.0
112.0,110.0,2.0
126.0,119.0,2.0
110.0,112.0,2.0
113.0,120.0,2.0
144.0,112.0,2.0
136.0,116.0,2.0
118.0,119.0,2.0
136.0,119.0,2.0
130.0,120.0,2.0
122.0,119.0,2.0
121.0,120.0,2.0
118.0,111.0,2.0
131.0,115.0,2.0
122.0,110.0,2.0
113.0,115.0,2.0
114.0,119.0,2.0
142.0,116.0,2.0
134.0,111.0,2.0
136.0,110.0,2.0
147.0,114.0,2.0
123.0,118.0,2.0
144.0,111.0,2.0
123.0,115.0,2.0
141.0,115.0,2.0
114.0,120.0,2.0
110.0,116.0,2.0
145.0,110.0,2.0
115.0,120.0,2.0
111.0,119.0,2.0
112.0,111.0,2.0
133.0,111.0,2.0
116.0,117.0,2.0
123.0,112.0,2.0
126.0,119.0,2.0
133.0,110.0,2.0
114.0,120.0,2.0
111.0,117.0,2.0
126.0,115.0,2.0
140.0,115.0,2.0
123.0,113.0,2.0
131.0,120.0,2.0
138.0,116.0,2.0
113.0,119.0,2.0
122.0,116.0,2.0
137.0,114.0,2.0
130.0,112.0,2.0
148.0,110.0,2.0
145.0,118.0,2.0
122.0,119.0,2.0
113.0,112.0,2.0
139.0,114.0,2.0
147.0,120.0,2.0
149.0,115.0,2.0
118.0,110.0,2.0
147.0,120.0,2.0
116.0,112.0,2.0
114.0,117.0,2.0
111.0,120.0,2.0
137.0,115.0,2.0
138.0,110.0,2.0
112.0,114.0,2.0
130.0,111.0,2.0
140.0,114.0,2.0
136.0,115.0,2.0
123.0,120.0,2.0
128.0,116.0,2.0
114.0,120.0,2.0
147.0,114.0,2.0
125.0,119.0,2.0
136.0,118.0,2.0
128.0,116.0,2.0
133.0,116.0,2.0
125.0,119.0,2.0
125.0,117.0,2.0
129.0,110.0,2.0
122.0,110.0,2.0
129.0,112.0,2.0
141.0,120.0,2.0
143.0,117.0,2.0
143.0,115.0,2.0
146.0,116.0,2.0
136.0,113.0,2.0
124.0,117.0,2.0
111.0,119.0,2.0
141.0,110.0,2.0
141.0,114.0,2.0
137.0,117.0,2.0
128.0,114.0,2.0
132.0,114.0,2.0
111.0,110.0,2.0
113.0,117.0,2.0
127.0,117.0,2.0
127.0,118.0,2.0
116.0,113.0,2.0
149.0,119.0,2.0
110.0,117.0,2.0
130.0,116.0,2.0
128.0,114.0,2.0
131.0,119.0,2.0
116.0,115.0,2.0
140.0,110.0,2.0
121.0,112.0,2.0
141.0,111.0,2.0
114.0,118.0,2.0
145.0,113.0,2.0
137.0,118.0,2.0
116.0,111.0,2.0
139.0,110.0,2.0
116.0,116.0,2.0
146.0,114.0,2.0
148.0,113.0,2.0
147.0,114.0,2.0
110.0,120.0,2.0
148.0,114.0,2.0
146.0,111.0,2.0
137.0,114.0,2.0
128.0,110.0,2.0
113.0,118.0,2.0
117.0,116.0,2.0
135.0,117.0,2.0
129.0,110.0,2.0
122.0,112.0,2.0
129.0,114.0,2.0
124.0,111.0,2.0
139.0,116.0,2.0
138.0,120.0,2.0
144.0,117.0,2.0
142.0,111.0,2.0
124.0,117.0,2.0
150.0,118.0,2.0
148.0,115.0,2.0
112.0,113.0,2.0
147.0,116.0,2.0
113.0,111.0,2.0
146.0,120.0,2.0
132.0,112.0,2.0
125.0,120.0,2.0
116.0,117.0,2.0
143.0,111.0,2.0
145.0,111.0,2.0
146.0,111.0,2.0
145.0,120.0,2.0
114.0,119.0,2.0
140.0,112.0,2.0
141.0,115.0,2.0
144.0,118.0,2.0
116.0,114.0,2.0
132.0,115.0,2.0
133.0,117.0,2.0
139.0,113.0,2.0
128.0,116.0,2.0
124.0,118.0,2.0
130.0,110.0,2.0
125.0,115.0,2.0
135.0,110.0,2.0
114.0,116.0,2.0
132.0,116.0,2.0
148.0,114.0,2.0
111.0,117.0,2.0
122.0,110.0,2.0
126.0,114.0,2.0
129.0,119.0,2.0
125.0,110.0,2.0
138.0,113.0,2.0
130.0,120.0,2.0
114.0,120.0,2.0
143.0,112.0,2.0
112.0,110.0,2.0
113.0,114.0,2.0
115.0,120.0,2.0
115.0,111.0,2.0
123.0,114.0,2.0
110.0,118.0,2.0
125.0,116.0,2.0
117.0,114.0,2.0
124.0,115.0,2.0
139.0,119.0,2.0
130.0,116.0,2.0
142.0,120.0,2.0
140.0,118.0,2.0
122.0,117.0,2.0
132.0,110.0,2.0
124.0,111.0,2.0
137.0,111.0,2.0
141.0,115.0,2.0
122.0,115.0,2.0
150.0,118.0,2.0
118.0,116.0,2.0
112.0,110.0,2.0
120.0,112.0,2.0
132.0,110.0,2.0
125.0,118.0,2.0
127.0,111.0,2.0
118.0,120.0,2.0
119.0,116.0,2.0
123.0,115.0,2.0
132.0,115.0,2.0
127.0,115.0,2.0
124.0,113.0,2.0
150.0,119.0,2.0
124.0,118.0,2.0
144.0,119.0,2.0
150.0,112.0,2.0
114.0,111.0,2.0
125.0,111.0,2.0
147.0,112.0,2.0
118.0,118.0,2.0
144.0,116.0,2.0
113.0,114.0,2.0
130.0,111.0,2.0
127.0,120.0,2.0
131.0,117.0,2.0
123.0,116.0,2.0
121.0,115.0,2.0
142.0,113.0,2.0
112.0,118.0,2.0
141.0,111.0,2.0
134.0,113.0,2.0
111.0,118.0,2.0
118.0,114.0,2.0
117.0,114.0,2.0
135.0,119.0,2.0
133.0,113.0,2.0
128.0,112.0,2.0
125.0,116.0,2.0
111.0,117.0,2.0
118.0,112.0,2.0
110.0,118.0,2.0
121.0,115.0,2.0
123.0,118.0,2.0
136.0,113.0,2.0
143.0,118.0,2.0
115.0,110.0,2.0
144.0,112.0,2.0
137.0,120.0,2.0
143.0,112.0,2.0
135.0,110.0,2.0
118.0,116.0,2.0
129.0,112.0,2.0
137.0,115.0,2.0
144.0,114.0,2.0
143.0,110.0,2.0
148.0,120.0,2.0
150.0,117.0,2.0
136.0,117.0,2.0
143.0,110.0,2.0
141.0,120.0,2.0
128.0,115.0,2.0
143.0,120.0,2.0
116.0,112.0,2.0
110.0,112.0,2.0
139.0,119.0,2.0
126.0,112.0,2.0
116.0,117.0,2.0
132.0,118.0,2.0
147.0,111.0,2.0
142.0,113.0,2.0
137.0,115.0,2.0
134.0,112.0,2.0
137.0,120.0,2.0
123.0,115.0,2.0
124.0,114.0,2.0
137.0,115.0,2.0
111.0,114.0,2.0
113.0,116.0,2.0
117.0,110.0,2.0
145.0,113.0,2.0
134.0,115.0,2.0
124.0,117.0,2.0
134.0,120.0,2.0
150.0,116.0,2.0
149.0,111.0,2.0
149.0,114.0,2.0
114.0,111.0,2.0
150.0,111.0,2.0
132.0,110.0,2.0
146.0,118.0,2.0
131.0,111.0,2.0
137.0,119.0,2.0
128.0,113.0,2.0
148.0,117.0,2.0
126.0,114.0,2.0
118.0,114.0,2.0
149.0,113.0,2.0
137.0,114.0,2.0
116.0,112.0,2.0
119.0,118.0,2.0
128.0,112.0,2.0
149.0,118.0,2.0
131.0,112.0,2.0
113.0,112.0,2.0
115.0,119.0,2.0
132.0,110.0,2.0
140.0,114.0,2.0
114.0,113.0,2.0
146.0,118.0,2.0
123.0,117.0,2.0
110.0,118.0,2.0
112.0,111.0,2.0
116.0,114.0,2.0
150.0,116.0,2.0
123.0,117.0,2.0
112.0,112.0,2.0
132.0,114.0,2.0
118.0,110.0,2.0
137.0,120.0,2.0
117.0,112.0,2.0
119.0,116.0,2.0
119.0,112.0,2.0
146.0,116.0,2.0
121.0,112.0,2.0
111.0,119.0,2.0
120.0,116.0,2.0
127.0,116.0,2.0
136.0,113.0,2.0
116.0,116.0,2.0
130.0,112.0,2.0
120.0,110.0,2.0
114.0,113.0,2.0
114.0,113.0,2.0
129.0,110.0,2.0
115.0,112.0,2.0
117.0,116.0,2.0
146.0,120.0,2.0
129.0,111.0,2.0
146.0,111.0,2.0
126.0,114.0,2.0
146.0,114.0,2.0
145.0,112.0,2.0
126.0,119.0,2.0
147.0,120.0,2.0
131.0,111.0,2.0
145.0,116.0,2.0
150.0,118.0,2.0
130.0,115.0,2.0
112.0,119.0,2.0
143.0,118.0,2.0
130.0,115.0,2.0
138.0,120.0,2.0
143.0,115.0,2.0
113.0,112.0,2.0
121.0,116.0,2.0
146.0,110.0,2.0
144.0,115.0,2.0
129.0,111.0,2.0
139.0,113.0,2.0
147.0,120.0,2.0
113.0,113.0,2.0
121.0,118.0,2.0
132.0,112.0,2.0
127.0,115.0,2.0
141.0,118.0,2.0
120.0,117.0,2.0
117.0,113.0,2.0
140.0,114.0,2.0
117.0,115.0,2.0
113.0,111.0,2.0
129.0,119.0,2.0
114.0,113.0,2.0
135.0,118.0,2.0
118.0,120.0,2.0
140.0,113.0,2.0
111.0,114.0,2.0
133.0,113.0,2.0
113.0,120.0,2.0
118.0,119.0,2.0
124.0,114.0,2.0
144.0,117.0,2.0
125.0,111.0,2.0
150.0,112.0,2.0
112.0,114.0,2.0
129.0,118.0,2.0
149.0,112.0,2.0
132.0,120.0,2.0
137.0,115.0,2.0
131.0,118.0,2.0
147.0,115.0,2.0
124.0,114.0,2.0
150.0,110.0,2.0
113.0,116.0,2.0
110.0,110.0,2.0
127.0,115.0,2.0
110.0,120.0,2.0
150.0,115.0,2.0
143.0,115.0,2.0
149.0,117.0,2.0
128.0,111.0,2.0
129.0,114.0,2.0
126.0,116.0,2.0
132.0,118.0,2.0
131.0,110.0,2.0
129.0,117.0,2.0
150.0,120.0,2.0
130.0,112.0,2.0
118.0,111.0,2.0
124.0,119.0,2.0
114.0,118.0,2.0
117.0,119.0,2.0
146.0,118.0,2.0
114.0,111.0,2.0
149.0,117.0,2.0
118.0,88.0,2.0
120.0,87.0,2.0
110.0,101.0,2.0
117.0,89.0,2.0
110.0,78.0,2.0
114.0,74.0,2.0
110.0,109.0,2.0
120.0,82.0,2.0
110.0,83.0,2.0
114.0,105.0,2.0
114.0,88.0,2.0
118.0,88.0,2.0
118.0,70.0,2.0
116.0,82.0,2.0
120.0,75.0,2.0
118.0,73.0,2.0
117.0,99.0,2.0
114.0,100.0,2.0
111.0,110.0,2.0
119.0,104.0,2.0
112.0,82.0,2.0
113.0,85.0,2.0
114.0,102.0,2.0
113.0,85.0,2.0
117.0,76.0,2.0
113.0,95.0,2.0
119.0,93.0,2.0
110.0,94.0,2.0
110.0,87.0,2.0
110.0,87.0,2.0
117.0,84.0,2.0
116.0,103.0,2.0
115.0,79.0,2.0
110.0,99.0,2.0
118.0,90.0,2.0
119.0,95.0,2.0
113.0,96.0,2.0
118.0,86.0,2.0
114.0,84.0,2.0
120.0,74.0,2.0
116.0,81.0,2.0
119.0,83.0,2.0
110.0,98.0,2.0
113.0,76.0,2.0
119.0,92.0,2.0
111.0,74.0,2.0
111.0,107.0,2.0
116.0,95.0,2.0
120.0,71.0,2.0
116.0,94.0,2.0
120.0,94.0,2.0
115.0,99.0,2.0
114.0,107.0,2.0
111.0,100.0,2.0
116.0,90.0,2.0
114.0,80.0,2.0
119.0,73.0,2.0
116.0,98.0,2.0
118.0,104.0,2.0
111.0,105.0,2.0
113.0,95.0,2.0
110.0,75.0,2.0
115.0,101.0,2.0
116.0,81.0,2.0
111.0,109.0,2.0
120.0,83.0,2.0
116.0,73.0,2.0
111.0,89.0,2.0
111.0,96.0,2.0
115.0,74.0,2.0
118.0,93.0,2.0
112.0,94.0,2.0
112.0,98.0,2.0
116.0,90.0,2.0
114.0,109.0,2.0
119.0,71.0,2.0
111.0,75.0,2.0
112.0,102.0,2.0
115.0,100.0,2.0
115.0,87.0,2.0
113.0,90.0,2.0
118.0,77.0,2.0
119.0,72.0,2.0
113.0,107.0,2.0
116.0,97.0,2.0
114.0,82.0,2.0
113.0,110.0,2.0
116.0,105.0,2.0
119.0,81.0,2.0
110.0,100.0,2.0
110.0,78.0,2.0
119.0,105.0,2.0
110.0,82.0,2.0
120.0,93.0,2.0
110.0,85.0,2.0
116.0,88.0,2.0
114.0,105.0,2.0
115.0,84.0,2.0
110.0,89.0,2.0
119.0,106.0,2.0
113.0,99.0,2.0
117.0,79.0,2.0
115.0,86.0,2.0
115.0,107.0,2.0
112.0,99.0,2.0
117.0,89.0,2.0
112.0,97.0,2.0
117.0,100.0,2.0
119.0,70.0,2.0
112.0,104.0,2.0
116.0,76.0,2.0
116.0,107.0,2.0
119.0,81.0,2.0
112.0,109.0,2.0
111.0,71.0,2.0
113.0,103.0,2.0
110.0,87.0,2.0
118.0,95.0,2.0
115.0,96.0,2.0
111.0,97.0,2.0
120.0,97.0,2.0
120.0,75.0,2.0
112.0,82.0,2.0
115.0,72.0,2.0
116.0,90.0,2.0
117.0,100.0,2.0
112.0,79.0,2.0
113.0,110.0,2.0
113.0,94.0,2.0
116.0,101.0,2.0
112.0,102.0,2.0
110.0,78.0,2.0
113.0,90.0,2.0
117.0,98.0,2.0
117.0,78.0,2.0
110.0,83.0,2.0
120.0,80.0,2.0
116.0,83.0,2.0
117.0,109.0,2.0
113.0,72.0,2.0
114.0,84.0,2.0
116.0,97.0,2.0
114.0,101.0,2.0
120.0,85.0,2.0
120.0,89.0,2.0
113.0,104.0,2.0
118.0,79.0,2.0
115.0,106.0,2.0
120.0,97.0,2.0
113.0,90.0,2.0
116.0,90.0,2.0
117.0,99.0,2.0
116.0,71.0,2.0
120.0,80.0,2.0
111.0,86.0,2.0
117.0,70.0,2.0
117.0,97.0,2.0
110.0,76.0,2.0
114.0,76.0,2.0
114.0,88.0,2.0
111.0,73.0,2.0
117.0,103.0,2.0
117.0,81.0,2.0
115.0,103.0,2.0
110.0,76.0,2.0
114.0,99.0,2.0
117.0,76.0,2.0
110.0,76.0,2.0
116.0,96.0,2.0
120.0,96.0,2.0
120.0,107.0,2.0
118.0,87.0,2.0
113.0,88.0,2.0
113.0,86.0,2.0
110.0,77.0,2.0
118.0,107.0,2.0
114.0,104.0,2.0
112.0,109.0,2.0
112.0,93.0,2.0
110.0,84.0,2.0
115.0,90.0,2.0
120.0,83.0,2.0
112.0,73.0,2.0
116.0,85.0,2.0
113.0,104.0,2.0
116.0,70.0,2.0
113.0,70.0,2.0
116.0,82.0,2.0
118.0,98.0,2.0
116.0,76.0,2.0
112.0,95.0,2.0
118.0,102.0,2.0
113.0,74.0,2.0
111.0,87.0,2.0
111.0,89.0,2.0
120.0,83.0,2.0
118.0,94.0,2.0
116.0,104.0,2.0
110.0,92.0,2.0
110.0,89.0,2.0
112.0,97.0,2.0
115.0,86.0,2.0
112.0,110.0,2.0
115.0,99.0,2.0
110.0,104.0,2.0
116.0,77.0,2.0
118.0,72.0,2.0
111.0,74.0,2.0
111.0,107.0,2.0
119.0,78.0,2.0
114.0,105.0,2.0
116.0,99.0,2.0
114.0,98.0,2.0
113.0,98.0,2.0
119.0,97.0,2.0
116.0,93.0,2.0
113.0,104.0,2.0
119.0,72.0,2.0
117.0,78.0,2.0
114.0,80.0,2.0
118.0,87.0,2.0
120.0,107.0,2.0
119.0,74.0,2.0
118.0,83.0,2.0
115.0,95.0,2.0
111.0,95.0,2.0
114.0,95.0,2.0
117.0,81.0,2.0
115.0,81.0,2.0
111.0,83.0,2.0
114.0,83.0,2.0
111.0,103.0,2.0
114.0,80.0,2.0
119.0,81.0,2.0
120.0,96.0,2.0
114.0,83.0,2.0
118.0,86.0,2.0
116.0,96.0,2.0
120.0,88.0,2.0
114.0,72.0,2.0
120.0,87.0,2.0
115.0,103.0,2.0
119.0,91.0,2.0
111.0,108.0,2.0
110.0,109.0,2.0
117.0,84.0,2.0
118.0,88.0,2.0
112.0,104.0,2.0
110.0,104.0,2.0
111.0,80.0,2.0
112.0,91.0,2.0
115.0,108.0,2.0
119.0,91.0,2.0
110.0,83.0,2.0
119.0,93.0,2.0
110.0,95.0,2.0
112.0,102.0,2.0
111.0,71.0,2.0
118.0,105.0,2.0
110.0,82.0,2.0
113.0,76.0,2.0
112.0,79.0,2.0
117.0,95.0,2.0
117.0,97.0,2.0
119.0,106.0,2.0
116.0,98.0,2.0
120.0,87.0,2.0
111.0,73.0,2.0
112.0,97.0,2.0
118.0,87.0,2.0
116.0,82.0,2.0
120.0,89.0,2.0
115.0,95.0,2.0
110.0,99.0,2.0
116.0,76.0,2.0
120.0,105.0,2.0
118.0,87.0,2.0
118.0,103.0,2.0
116.0,81.0,2.0
115.0,94.0,2.0
116.0,74.0,2.0
114.0,105.0,2.0
119.0,85.0,2.0
114.0,90.0,2.0
112.0,92.0,2.0
110.0,87.0,2.0
114.0,93.0,2.0
118.0,108.0,2.0
113.0,89.0,2.0
118.0,81.0,2.0
114.0,107.0,2.0
112.0,71.0,2.0
117.0,102.0,2.0
117.0,87.0,2.0
112.0,99.0,2.0
115.0,87.0,2.0
111.0,96.0,2.0
112.0,70.0,2.0
113.0,88.0,2.0
113.0,71.0,2.0
118.0,107.0,2.0
119.0,79.0,2.0
114.0,78.0,2.0
119.0,73.0,2.0
112.0,108.0,2.0
110.0,88.0,2.0
119.0,103.0,2.0
110.0,104.0,2.0
116.0,78.0,2.0
115.0,94.0,2.0
112.0,89.0,2.0
120.0,106.0,2.0
117.0,81.0,2.0
120.0,77.0,2.0
114.0,74.0,2.0
114.0,71.0,2.0
114.0,104.0,2.0
120.0,100.0,2.0
114.0,95.0,2.0
111.0,80.0,2.0
115.0,88.0,2.0
115.0,93.0,2.0
114.0,93.0,2.0
111.0,90.0,2.0
112.0,83.0,2.0
120.0,106.0,2.0
115.0,85.0,2.0
117.0,98.0,2.0
118.0,78.0,2.0
120.0,89.0,2.0
116.0,93.0,2.0
