0,1,2
116.0,134.0,2.0
111.0,188.0,2.0
115.0,170.0,2.0
115.0,150.0,2.0
115.0,140.0,2.0
118.0,177.0,2.0
115.0,117.0,2.0
110.0,192.0,2.0
116.0,195.0,2.0
117.0,137.0,2.0
118.0,174.0,2.0
117.0,116.0,2.0
117.0,100.0,2.0
113.0,194.0,2.0
111.0,125.0,2.0
110.0,113.0,2.0
115.0,199.0,2.0
111.0,106.0,2.0
112.0,169.0,2.0
116.0,111.0,2.0
114.0,101.0,2.0
110.0,177.0,2.0
112.0,168.0,2.0
111.0,101.0,2.0
118.0,179.0,2.0
113.0,109.0,2.0
118.0,157.0,2.0
114.0,106.0,2.0
117.0,141.0,2.0
116.0,104.0,2.0
111.0,164.0,2.0
110.0,113.0,2.0
110.0,160.0,2.0
115.0,134.0,2.0
117.0,157.0,2.0
114.0,126.0,2.0
119.0,175.0,2.0
110.0,124.0,2.0
114.0,121.0,2.0
118.0,194.0,2.0
113.0,177.0,2.0
118.0,172.0,2.0
119.0,149.0,2.0
117.0,167.0,2.0
119.0,167.0,2.0
118.0,199.0,2.0
110.0,157.0,2.0
111.0,138.0,2.0
113.0,198.0,2.0
112.0,180.0,2.0
113.0,149.0,2.0
115.0,101.0,2.0
117.0,132.0,2.0
113.0,179.0,2.0
116.0,135.0,2.0
118.0,118.0,2.0
110.0,186.0,2.0
112.0,148.0,2.0
112.0,118.0,2.0
116.0,146.0,2.0
113.0,178.0,2.0
114.0,135.0,2.0
117.0,124.0,2.0
114.0,159.0,2.0
119.0,169.0,2.0
112.0,154.0,2.0
119.0,153.0,2.0
110.0,197.0,2.0
112.0,189.0,2.0
111.0,197.0,2.0
117.0,121.0,2.0
110.0,106.0,2.0
112.0,140.0,2.0
119.0,152.0,2.0
113.0,130.0,2.0
110.0,200.0,2.0
116.0,169.0,2.0
114.0,187.0,2.0
114.0,198.0,2.0
113.0,183.0,2.0
113.0,119.0,2.0
116.0,187.0,2.0
113.0,107.0,2.0
116.0,104.0,2.0
117.0,198.0,2.0
114.0,189.0,2.0
112.0,142.0,2.0
118.0,103.0,2.0
114.0,163.0,2.0
114.0,183.0,2.0
115.0,186.0,2.0
110.0,173.0,2.0
118.0,163.0,2.0
117.0,116.0,2.0
116.0,186.0,2.0
112.0,187.0,2.0
117.0,117.0,2.0
115.0,165.0,2.0
111.0,172.0,2.0
117.0,154.0,2.0
115.0,155.0,2.0
112.0,149.0,2.0
117.0,162.0,2.0
117.0,111.0,2.0
115.0,145.0,2.0
116.0,134.0,2.0
115.0,149.0,2.0
110.0,141.0,2.0
110.0,140.0,2.0
112.0,167.0,2.0
111.0,181.0,2.0
117.0,157.0,2.0
119.0,173.0,2.0
117.0,193.0,2.0
115.0,191.0,2.0
118.0,106.0,2.0
116.0,174.0,2.0
112.0,111.0,2.0
112.0,115.0,2.0
119.0,159.0,2.0
116.0,177.0,2.0
115.0,109.0,2.0
114.0,105.0,2.0
112.0,182.0,2.0
116.0,174.0,2.0
115.0,110.0,2.0
113.0,138.0,2.0
110.0,192.0,2.0
116.0,112.0,2.0
119.0,150.0,2.0
117.0,124.0,2.0
115.0,119.0,2.0
116.0,130.0,2.0
112.0,145.0,2.0
114.0,194.0,2.0
112.0,120.0,2.0
112.0,100.0,2.0
118.0,129.0,2.0
119.0,181.0,2.0
119.0,120.0,2.0
117.0,191.0,2.0
118.0,106.0,2.0
119.0,103.0,2.0
117.0,163.0,2.0
110.0,151.0,2.0
116.0,177.0,2.0
117.0,133.0,2.0
118.0,193.0,2.0
114.0,101.0,2.0
113.0,150.0,2.0
110.0,136.0,2.0
114.0,115.0,2.0
118.0,102.0,2.0
112.0,128.0,2.0
118.0,166.0,2.0
114.0,118.0,2.0
111.0,154.0,2.0
112.0,129.0,2.0
113.0,170.0,2.0
117.0,130.0,2.0
111.0,184.0,2.0
118.0,134.0,2.0
114.0,151.0,2.0
113.0,130.0,2.0
115.0,121.0,2.0
112.0,124.0,2.0
115.0,114.0,2.0
119.0,133.0,2.0
118.0,173.0,2.0
117.0,173.0,2.0
114.0,104.0,2.0
110.0,177.0,2.0
110.0,130.0,2.0
119.0,129.0,2.0
112.0,165.0,2.0
110.0,127.0,2.0
112.0,148.0,2.0
112.0,180.0,2.0
113.0,178.0,2.0
117.0,134.0,2.0
113.0,127.0,2.0
111.0,167.0,2.0
110.0,107.0,2.0
118.0,163.0,2.0
116.0,187.0,2.0
116.0,167.0,2.0
115.0,137.0,2.0
114.0,143.0,2.0
116.0,176.0,2.0
110.0,192.0,2.0
110.0,116.0,2.0
115.0,102.0,2.0
114.0,160.0,2.0
116.0,157.0,2.0
119.0,127.0,2.0
116.0,191.0,2.0
117.0,188.0,2.0
118.0,117.0,2.0
116.0,165.0,2.0
112.0,191.0,2.0
116.0,178.0,2.0
116.0,184.0,2.0
114.0,110.0,2.0
114.0,173.0,2.0
117.0,152.0,2.0
117.0,181.0,2.0
113.0,106.0,2.0
117.0,156.0,2.0
119.0,121.0,2.0
111.0,157.0,2.0
110.0,154.0,2.0
111.0,162.0,2.0
110.0,189.0,2.0
119.0,173.0,2.0
111.0,126.0,2.0
111.0,113.0,2.0
115.0,107.0,2.0
114.0,100.0,2.0
118.0,101.0,2.0
115.0,166.0,2.0
115.0,111.0,2.0
116.0,127.0,2.0
113.0,111.0,2.0
111.0,191.0,2.0
118.0,144.0,2.0
119.0,197.0,2.0
111.0,161.0,2.0
119.0,103.0,2.0
114.0,193.0,2.0
111.0,159.0,2.0
114.0,117.0,2.0
111.0,119.0,2.0
117.0,111.0,2.0
113.0,178.0,2.0
118.0,144.0,2.0
116.0,155.0,2.0
116.0,181.0,2.0
113.0,174.0,2.0
117.0,117.0,2.0
117.0,129.0,2.0
119.0,117.0,2.0
113.0,116.0,2.0
110.0,196.0,2.0
119.0,196.0,2.0
113.0,116.0,2.0
119.0,184.0,2.0
111.0,150.0,2.0
112.0,183.0,2.0
117.0,196.0,2.0
115.0,136.0,2.0
110.0,170.0,2.0
110.0,163.0,2.0
113.0,179.0,2.0
119.0,155.0,2.0
116.0,119.0,2.0
110.0,154.0,2.0
110.0,136.0,2.0
116.0,138.0,2.0
114.0,149.0,2.0
119.0,159.0,2.0
110.0,164.0,2.0
110.0,145.0,2.0
119.0,149.0,2.0
115.0,169.0,2.0
112.0,128.0,2.0
110.0,142.0,2.0
113.0,183.0,2.0
111.0,101.0,2.0
114.0,160.0,2.0
111.0,101.0,2.0
118.0,117.0,2.0
119.0,125.0,2.0
114.0,191.0,2.0
117.0,116.0,2.0
110.0,145.0,2.0
113.0,116.0,2.0
117.0,114.0,2.0
113.0,126.0,2.0
117.0,151.0,2.0
112.0,122.0,2.0
112.0,156.0,2.0
118.0,149.0,2.0
114.0,199.0,2.0
116.0,109.0,2.0
112.0,187.0,2.0
110.0,157.0,2.0
114.0,186.0,2.0
116.0,154.0,2.0
110.0,130.0,2.0
116.0,144.0,2.0
117.0,105.0,2.0
114.0,177.0,2.0
119.0,168.0,2.0
110.0,104.0,2.0
117.0,175.0,2.0
114.0,107.0,2.0
119.0,198.0,2.0
114.0,145.0,2.0
112.0,164.0,2.0
114.0,112.0,2.0
110.0,147.0,2.0
118.0,152.0,2.0
116.0,142.0,2.0
111.0,140.0,2.0
114.0,112.0,2.0
112.0,104.0,2.0
116.0,189.0,2.0
112.0,165.0,2.0
117.0,113.0,2.0
110.0,171.0,2.0
119.0,186.0,2.0
117.0,178.0,2.0
119.0,196.0,2.0
111.0,142.0,2.0
110.0,102.0,2.0
111.0,125.0,2.0
110.0,108.0,2.0
116.0,185.0,2.0
119.0,179.0,2.0
110.0,185.0,2.0
118.0,160.0,2.0
119.0,162.0,2.0
116.0,115.0,2.0
112.0,195.0,2.0
111.0,177.0,2.0
118.0,141.0,2.0
118.0,164.0,2.0
116.0,102.0,2.0
115.0,129.0,2.0
111.0,186.0,2.0
113.0,132.0,2.0
117.0,107.0,2.0
110.0,186.0,2.0
116.0,152.0,2.0
111.0,197.0,2.0
115.0,123.0,2.0
110.0,129.0,2.0
111.0,130.0,2.0
113.0,133.0,2.0
119.0,185.0,2.0
115.0,172.0,2.0
113.0,197.0,2.0
115.0,150.0,2.0
112.0,163.0,2.0
115.0,105.0,2.0
117.0,116.0,2.0
114.0,183.0,2.0
115.0,170.0,2.0
114.0,184.0,2.0
114.0,164.0,2.0
119.0,154.0,2.0
112.0,123.0,2.0
112.0,102.0,2.0
114.0,126.0,2.0
119.0,101.0,2.0
116.0,154.0,2.0
116.0,187.0,2.0
110.0,148.0,2.0
119.0,134.0,2.0
110.0,152.0,2.0
110.0,151.0,2.0
110.0,131.0,2.0
116.0,129.0,2.0
116.0,144.0,2.0
119.0,142.0,2.0
111.0,160.0,2.0
111.0,169.0,2.0
118.0,109.0,2.0
117.0,154.0,2.0
113.0,182.0,2.0
114.0,182.0,2.0
113.0,178.0,2.0
117.0,141.0,2.0
116.0,136.0,2.0
115.0,183.0,2.0
115.0,175.0,2.0
117.0,122.0,2.0
119.0,171.0,2.0
114.0,171.0,2.0
112.0,157.0,2.0
113.0,146.0,2.0
118.0,122.0,2.0
118.0,138.0,2.0
112.0,156.0,2.0
113.0,196.0,2.0
118.0,187.0,2.0
116.0,149.0,2.0
113.0,145.0,2.0
114.0,179.0,2.0
113.0,142.0,2.0
111.0,143.0,2.0
110.0,133.0,2.0
110.0,113.0,2.0
113.0,190.0,2.0
118.0,143.0,2.0
111.0,124.0,2.0
112.0,177.0,2.0
110.0,170.0,2.0
117.0,169.0,2.0
117.0,192.0,2.0
117.0,182.0,2.0
112.0,143.0,2.0
119.0,144.0,2.0
110.0,101.0,2.0
116.0,152.0,2.0
112.0,147.0,2.0
112.0,183.0,2.0
114.0,144.0,2.0
114.0,165.0,2.0
113.0,191.0,2.0
111.0,128.0,2.0
117.0,104.0,2.0
118.0,152.0,2.0
110.0,167.0,2.0
110.0,184.0,2.0
115.0,152.0,2.0
116.0,135.0,2.0
116.0,178.0,2.0
111.0,139.0,2.0
119.0,120.0,2.0
111.0,151.0,2.0
111.0,173.0,2.0
115.0,193.0,2.0
119.0,174.0,2.0
115.0,121.0,2.0
113.0,161.0,2.0
117.0,171.0,2.0
112.0,130.0,2.0
110.0,174.0,2.0
118.0,119.0,2.0
113.0,186.0,2.0
118.0,165.0,2.0
119.0,193.0,2.0
118.0,104.0,2.0
114.0,182.0,2.0
158.0,190.0,2.0
152.0,200.0,2.0
159.0,193.0,2.0
139.0,192.0,2.0
130.0,195.0,2.0
133.0,197.0,2.0
127.0,197.0,2.0
157.0,199.0,2.0
151.0,193.0,2.0
147.0,193.0,2.0
155.0,193.0,2.0
131.0,199.0,2.0
131.0,200.0,2.0
147.0,199.0,2.0
151.0,194.0,2.0
127.0,198.0,2.0
124.0,198.0,2.0
157.0,195.0,2.0
159.0,199.0,2.0
140.0,196.0,2.0
136.0,191.0,2.0
139.0,194.0,2.0
160.0,200.0,2.0
148.0,192.0,2.0
159.0,191.0,2.0
121.0,196.0,2.0
130.0,197.0,2.0
154.0,194.0,2.0
157.0,192.0,2.0
124.0,195.0,2.0
153.0,195.0,2.0
153.0,190.0,2.0
135.0,195.0,2.0
139.0,197.0,2.0
126.0,196.0,2.0
148.0,200.0,2.0
141.0,193.0,2.0
130.0,197.0,2.0
134.0,190.0,2.0
149.0,196.0,2.0
120.0,194.0,2.0
125.0,195.0,2.0
144.0,199.0,2.0
133.0,195.0,2.0
139.0,190.0,2.0
140.0,199.0,2.0
139.0,199.0,2.0
134.0,190.0,2.0
144.0,199.0,2.0
156.0,192.0,2.0
140.0,193.0,2.0
159.0,196.0,2.0
136.0,190.0,2.0
138.0,192.0,2.0
124.0,199.0,2.0
122.0,192.0,2.0
153.0,199.0,2.0
122.0,200.0,2.0
137.0,198.0,2.0
153.0,191.0,2.0
154.0,199.0,2.0
148.0,191.0,2.0
151.0,190.0,2.0
137.0,199.0,2.0
150.0,194.0,2.0
138.0,199.0,2.0
155.0,199.0,2.0
122.0,199.0,2.0
144.0,198.0,2.0
136.0,200.0,2.0
138.0,190.0,2.0
146.0,199.0,2.0
153.0,199.0,2.0
131.0,200.0,2.0
157.0,200.0,2.0
136.0,200.0,2.0
127.0,195.0,2.0
122.0,197.0,2.0
157.0,197.0,2.0
144.0,200.0,2.0
154.0,197.0,2.0
149.0,192.0,2.0
129.0,192.0,2.0
146.0,192.0,2.0
125.0,194.0,2.0
128.0,200.0,2.0
143.0,193.0,2.0
147.0,191.0,2.0
142.0,198.0,2.0
145.0,197.0,2.0
152.0,193.0,2.0
133.0,194.0,2.0
132.0,192.0,2.0
120.0,197.0,2.0
153.0,194.0,2.0
154.0,194.0,2.0
142.0,200.0,2.0
133.0,196.0,2.0
129.0,196.0,2.0
130.0,200.0,2.0
123.0,192.0,2.0
125.0,193.0,2.0
122.0,194.0,2.0
155.0,198.0,2.0
124.0,194.0,2.0
160.0,192.0,2.0
151.0,194.0,2.0
128.0,190.0,2.0
133.0,197.0,2.0
127.0,196.0,2.0
157.0,190.0,2.0
158.0,199.0,2.0
155.0,199.0,2.0
143.0,199.0,2.0
146.0,196.0,2.0
143.0,197.0,2.0
125.0,194.0,2.0
122.0,198.0,2.0
139.0,195.0,2.0
141.0,192.0,2.0
146.0,191.0,2.0
136.0,190.0,2.0
151.0,199.0,2.0
132.0,195.0,2.0
137.0,197.0,2.0
152.0,190.0,2.0
150.0,200.0,2.0
122.0,193.0,2.0
136.0,200.0,2.0
129.0,198.0,2.0
160.0,192.0,2.0
125.0,198.0,2.0
149.0,200.0,2.0
139.0,200.0,2.0
121.0,192.0,2.0
141.0,198.0,2.0
123.0,200.0,2.0
159.0,190.0,2.0
131.0,193.0,2.0
144.0,192.0,2.0
120.0,193.0,2.0
128.0,200.0,2.0
137.0,195.0,2.0
132.0,193.0,2.0
149.0,196.0,2.0
146.0,194.0,2.0
158.0,200.0,2.0
121.0,192.0,2.0
127.0,190.0,2.0
154.0,194.0,2.0
153.0,194.0,2.0
127.0,190.0,2.0
144.0,193.0,2.0
123.0,196.0,2.0
142.0,198.0,2.0
131.0,191.0,2.0
156.0,200.0,2.0
144.0,199.0,2.0
122.0,193.0,2.0
145.0,194.0,2.0
145.0,200.0,2.0
129.0,196.0,2.0
133.0,193.0,2.0
129.0,195.0,2.0
123.0,194.0,2.0
144.0,196.0,2.0
138.0,196.0,2.0
146.0,196.0,2.0
140.0,196.0,2.0
154.0,194.0,2.0
121.0,196.0,2.0
153.0,191.0,2.0
127.0,197.0,2.0
132.0,199.0,2.0
129.0,191.0,2.0
145.0,196.0,2.0
140.0,198.0,2.0
135.0,195.0,2.0
149.0,197.0,2.0
126.0,195.0,2.0
148.0,200.0,2.0
146.0,198.0,2.0
129.0,192.0,2.0
153.0,196.0,2.0
150.0,199.0,2.0
131.0,194.0,2.0
134.0,191.0,2.0
156.0,200.0,2.0
125.0,198.0,2.0
154.0,199.0,2.0
121.0,199.0,2.0
156.0,191.0,2.0
140.0,192.0,2.0
156.0,190.0,2.0
147.0,198.0,2.0
144.0,200.0,2.0
128.0,192.0,2.0
129.0,193.0,2.0
134.0,198.0,2.0
133.0,200.0,2.0
147.0,191.0,2.0
152.0,197.0,2.0
125.0,191.0,2.0
158.0,191.0,2.0
129.0,199.0,2.0
136.0,191.0,2.0
147.0,199.0,2.0
150.0,192.0,2.0
132.0,193.0,2.0
136.0,198.0,2.0
154.0,196.0,2.0
120.0,197.0,2.0
134.0,191.0,2.0
122.0,198.0,2.0
143.0,195.0,2.0
125.0,193.0,2.0
151.0,196.0,2.0
147.0,192.0,2.0
137.0,193.0,2.0
138.0,190.0,2.0
153.0,193.0,2.0
146.0,197.0,2.0
133.0,200.0,2.0
158.0,199.0,2.0
121.0,191.0,2.0
157.0,190.0,2.0
141.0,191.0,2.0
150.0,191.0,2.0
152.0,196.0,2.0
146.0,195.0,2.0
159.0,190.0,2.0
148.0,195.0,2.0
133.0,197.0,2.0
132.0,199.0,2.0
121.0,190.0,2.0
135.0,197.0,2.0
143.0,197.0,2.0
152.0,196.0,2.0
140.0,197.0,2.0
154.0,200.0,2.0
139.0,191.0,2.0
141.0,191.0,2.0
156.0,193.0,2.0
150.0,196.0,2.0
154.0,197.0,2.0
138.0,190.0,2.0
141.0,191.0,2.0
156.0,199.0,2.0
144.0,198.0,2.0
122.0,191.0,2.0
139.0,199.0,2.0
137.0,192.0,2.0
120.0,199.0,2.0
129.0,194.0,2.0
154.0,190.0,2.0
149.0,192.0,2.0
135.0,199.0,2.0
121.0,196.0,2.0
155.0,192.0,2.0
158.0,200.0,2.0
135.0,200.0,2.0
142.0,198.0,2.0
125.0,194.0,2.0
120.0,200.0,2.0
159.0,191.0,2.0
130.0,190.0,2.0
120.0,190.0,2.0
137.0,198.0,2.0
148.0,190.0,2.0
157.0,193.0,2.0
126.0,194.0,2.0
128.0,196.0,2.0
145.0,193.0,2.0
149.0,200.0,2.0
127.0,194.0,2.0
145.0,192.0,2.0
150.0,197.0,2.0
155.0,197.0,2.0
153.0,195.0,2.0
146.0,198.0,2.0
149.0,197.0,2.0
157.0,200.0,2.0
148.0,200.0,2.0
127.0,199.0,2.0
141.0,193.0,2.0
123.0,198.0,2.0
141.0,200.0,2.0
148.0,196.0,2.0
154.0,196.0,2.0
137.0,197.0,2.0
147.0,193.0,2.0
129.0,191.0,2.0
154.0,200.0,2.0
140.0,200.0,2.0
121.0,200.0,2.0
126.0,195.0,2.0
135.0,198.0,2.0
122.0,199.0,2.0
126.0,192.0,2.0
131.0,196.0,2.0
150.0,190.0,2.0
151.0,194.0,2.0
127.0,198.0,2.0
122.0,191.0,2.0
127.0,190.0,2.0
155.0,193.0,2.0
145.0,193.0,2.0
133.0,193.0,2.0
137.0,198.0,2.0
130.0,191.0,2.0
120.0,195.0,2.0
154.0,198.0,2.0
120.0,194.0,2.0
140.0,193.0,2.0
159.0,191.0,2.0
135.0,194.0,2.0
132.0,199.0,2.0
148.0,194.0,2.0
122.0,197.0,2.0
137.0,194.0,2.0
120.0,192.0,2.0
140.0,199.0,2.0
135.0,196.0,2.0
138.0,195.0,2.0
145.0,199.0,2.0
129.0,199.0,2.0
129.0,191.0,2.0
153.0,197.0,2.0
159.0,197.0,2.0
153.0,194.0,2.0
125.0,192.0,2.0
149.0,190.0,2.0
152.0,194.0,2.0
156.0,200.0,2.0
158.0,191.0,2.0
140.0,194.0,2.0
121.0,192.0,2.0
148.0,197.0,2.0
148.0,196.0,2.0
134.0,198.0,2.0
155.0,196.0,2.0
151.0,192.0,2.0
146.0,193.0,2.0
159.0,193.0,2.0
142.0,200.0,2.0
127.0,193.0,2.0
121.0,199.0,2.0
124.0,195.0,2.0
131.0,192.0,2.0
151.0,197.0,2.0
149.0,190.0,2.0
126.0,196.0,2.0
150.0,190.0,2.0
122.0,197.0,2.0
138.0,198.0,2.0
122.0,199.0,2.0
145.0,193.0,2.0
136.0,197.0,2.0
127.0,194.0,2.0
154.0,191.0,2.0
148.0,190.0,2.0
137.0,194.0,2.0
152.0,190.0,2.0
132.0,191.0,2.0
122.0,195.0,2.0
128.0,197.0,2.0
127.0,195.0,2.0
146.0,196.0,2.0
145.0,200.0,2.0
121.0,193.0,2.0
127.0,195.0,2.0
152.0,200.0,2.0
143.0,191.0,2.0
135.0,196.0,2.0
154.0,199.0,2.0
138.0,196.0,2.0
149.0,194.0,2.0
152.0,193.0,2.0
152.0,199.0,2.0
145.0,197.0,2.0
120.0,198.0,2.0
131.0,193.0,2.0
150.0,192.0,2.0
141.0,193.0,2.0
153.0,192.0,2.0
121.0,192.0,2.0
143.0,193.0,2.0
125.0,199.0,2.0
130.0,192.0,2.0
136.0,200.0,2.0
152.0,192.0,2.0
158.0,196.0,2.0
140.0,200.0,2.0
143.0,198.0,2.0
134.0,194.0,2.0
154.0,197.0,2.0
143.0,192.0,2.0
140.0,192.0,2.0
127.0,197.0,2.0
151.0,197.0,2.0
151.0,193.0,2.0
151.0,197.0,2.0
144.0,194.0,2.0
154.0,194.0,2.0
127.0,190.0,2.0
125.0,192.0,2.0
155.0,195.0,2.0
153.0,197.0,2.0
160.0,192.0,2.0
148.0,200.0,2.0
151.0,199.0,2.0
121.0,190.0,2.0
134.0,191.0,2.0
132.0,199.0,2.0
121.0,193.0,2.0
157.0,193.0,2.0
125.0,191.0,2.0
125.0,197.0,2.0
147.0,191.0,2.0
127.0,200.0,2.0
134.0,195.0,2.0
151.0,192.0,2.0
157.0,197.0,2.0
135.0,190.0,2.0
142.0,192.0,2.0
130.0,200.0,2.0
134.0,191.0,2.0
140.0,197.0,2.0
157.0,199.0,2.0
138.0,192.0,2.0
125.0,199.0,2.0
130.0,197.0,2.0
158.0,191.0,2.0
136.0,190.0,2.0
131.0,192.0,2.0
137.0,193.0,2.0
122.0,191.0,2.0
149.0,200.0,2.0
141.0,196.0,2.0
138.0,200.0,2.0
154.0,200.0,2.0
135.0,196.0,2.0
152.0,190.0,2.0
138.0,198.0,2.0
127.0,199.0,2.0
130.0,191.0,2.0
129.0,190.0,2.0
126.0,192.0,2.0
133.0,190.0,2.0
146.0,198.0,2.0
150.0,196.0,2.0
143.0,198.0,2.0
126.0,191.0,2.0
144.0,190.0,2.0
157.0,196.0,2.0
145.0,196.0,2.0
124.0,192.0,2.0
149.0,190.0,2.0
144.0,196.0,2.0
157.0,194.0,2.0
148.0,192.0,2.0
132.0,191.0,2.0
125.0,190.0,2.0
120.0,200.0,2.0
149.0,191.0,2.0
129.0,191.0,2.0
132.0,197.0,2.0
123.0,193.0,2.0
121.0,194.0,2.0
125.0,191.0,2.0
158.0,190.0,2.0
132.0,197.0,2.0
151.0,197.0,2.0
155.0,197.0,2.0
144.0,195.0,2.0
135.0,197.0,2.0
144.0,199.0,2.0
151.0,200.0,2.0
128.0,194.0,2.0
158.0,193.0,2.0
151.0,195.0,2.0
151.0,200.0,2.0
142.0,198.0,2.0
156.0,190.0,2.0
148.0,192.0,2.0
120.0,196.0,2.0
147.0,195.0,2.0
136.0,197.0,2.0
134.0,195.0,2.0
146.0,191.0,2.0
127.0,193.0,2.0
125.0,194.0,2.0
150.0,191.0,2.0
135.0,192.0,2.0
138.0,191.0,2.0
122.0,190.0,2.0
152.0,200.0,2.0
128.0,193.0,2.0
135.0,197.0,2.0
130.0,191.0,2.0
156.0,162.0,2.0
160.0,171.0,2.0
153.0,175.0,2.0
154.0,181.0,2.0
158.0,184.0,2.0
157.0,155.0,2.0
157.0,194.0,2.0
152.0,198.0,2.0
154.0,160.0,2.0
150.0,192.0,2.0
150.0,195.0,2.0
159.0,173.0,2.0
155.0,194.0,2.0
151.0,157.0,2.0
155.0,172.0,2.0
156.0,174.0,2.0
159.0,162.0,2.0
155.0,186.0,2.0
160.0,200.0,2.0
153.0,178.0,2.0
152.0,157.0,2.0
150.0,151.0,2.0
152.0,168.0,2.0
155.0,183.0,2.0
157.0,154.0,2.0
157.0,158.0,2.0
157.0,165.0,2.0
156.0,156.0,2.0
155.0,158.0,2.0
155.0,160.0,2.0
154.0,197.0,2.0
154.0,164.0,2.0
156.0,166.0,2.0
158.0,182.0,2.0
159.0,153.0,2.0
150.0,186.0,2.0
151.0,178.0,2.0
151.0,161.0,2.0
158.0,162.0,2.0
154.0,179.0,2.0
157.0,166.0,2.0
152.0,153.0,2.0
151.0,182.0,2.0
160.0,154.0,2.0
154.0,160.0,2.0
155.0,153.0,2.0
156.0,181.0,2.0
156.0,176.0,2.0
153.0,174.0,2.0
153.0,180.0,2.0
160.0,197.0,2.0
159.0,194.0,2.0
160.0,184.0,2.0
157.0,151.0,2.0
153.0,163.0,2.0
154.0,159.0,2.0
158.0,178.0,2.0
158.0,192.0,2.0
155.0,179.0,2.0
159.0,160.0,2.0
160.0,198.0,2.0
159.0,195.0,2.0
151.0,194.0,2.0
154.0,183.0,2.0
153.0,182.0,2.0
159.0,160.0,2.0
153.0,171.0,2.0
153.0,170.0,2.0
159.0,158.0,2.0
159.0,193.0,2.0
151.0,166.0,2.0
152.0,150.0,2.0
160.0,182.0,2.0
151.0,151.0,2.0
159.0,173.0,2.0
158.0,180.0,2.0
152.0,175.0,2.0
152.0,184.0,2.0
159.0,169.0,2.0
154.0,150.0,2.0
152.0,173.0,2.0
150.0,158.0,2.0
159.0,199.0,2.0
158.0,167.0,2.0
158.0,182.0,2.0
152.0,165.0,2.0
155.0,170.0,2.0
158.0,184.0,2.0
160.0,180.0,2.0
153.0,166.0,2.0
155.0,173.0,2.0
158.0,168.0,2.0
152.0,156.0,2.0
152.0,151.0,2.0
153.0,178.0,2.0
151.0,171.0,2.0
155.0,196.0,2.0
159.0,166.0,2.0
158.0,198.0,2.0
158.0,194.0,2.0
150.0,150.0,2.0
150.0,195.0,2.0
154.0,152.0,2.0
156.0,164.0,2.0
157.0,183.0,2.0
153.0,179.0,2.0
158.0,170.0,2.0
152.0,150.0,2.0
150.0,152.0,2.0
155.0,174.0,2.0
152.0,165.0,2.0
157.0,166.0,2.0
160.0,171.0,2.0
155.0,192.0,2.0
154.0,178.0,2.0
152.0,189.0,2.0
158.0,171.0,2.0
154.0,176.0,2.0
154.0,177.0,2.0
160.0,175.0,2.0
155.0,196.0,2.0
158.0,161.0,2.0
156.0,160.0,2.0
157.0,178.0,2.0
160.0,194.0,2.0
154.0,164.0,2.0
153.0,179.0,2.0
155.0,196.0,2.0
154.0,172.0,2.0
160.0,173.0,2.0
151.0,197.0,2.0
159.0,194.0,2.0
151.0,152.0,2.0
152.0,176.0,2.0
153.0,161.0,2.0
155.0,174.0,2.0
160.0,151.0,2.0
151.0,159.0,2.0
150.0,181.0,2.0
150.0,195.0,2.0
155.0,161.0,2.0
153.0,166.0,2.0
159.0,156.0,2.0
160.0,172.0,2.0
155.0,171.0,2.0
154.0,168.0,2.0
158.0,152.0,2.0
158.0,164.0,2.0
155.0,170.0,2.0
158.0,156.0,2.0
160.0,189.0,2.0
153.0,172.0,2.0
154.0,156.0,2.0
155.0,191.0,2.0
154.0,177.0,2.0
158.0,164.0,2.0
155.0,168.0,2.0
156.0,176.0,2.0
160.0,170.0,2.0
153.0,166.0,2.0
151.0,191.0,2.0
154.0,199.0,2.0
158.0,153.0,2.0
157.0,157.0,2.0
159.0,158.0,2.0
155.0,194.0,2.0
156.0,182.0,2.0
156.0,159.0,2.0
150.0,163.0,2.0
159.0,175.0,2.0
156.0,195.0,2.0
154.0,188.0,2.0
155.0,185.0,2.0
155.0,195.0,2.0
156.0,160.0,2.0
158.0,179.0,2.0
158.0,168.0,2.0
156.0,200.0,2.0
152.0,173.0,2.0
157.0,150.0,2.0
152.0,162.0,2.0
160.0,196.0,2.0
151.0,155.0,2.0
157.0,189.0,2.0
152.0,200.0,2.0
156.0,172.0,2.0
156.0,168.0,2.0
159.0,197.0,2.0
152.0,176.0,2.0
160.0,200.0,2.0
155.0,160.0,2.0
152.0,176.0,2.0
158.0,183.0,2.0
160.0,189.0,2.0
155.0,171.0,2.0
154.0,182.0,2.0
152.0,196.0,2.0
156.0,161.0,2.0
151.0,186.0,2.0
156.0,153.0,2.0
152.0,160.0,2.0
158.0,179.0,2.0
160.0,167.0,2.0
158.0,180.0,2.0
152.0,159.0,2.0
151.0,184.0,2.0
157.0,167.0,2.0
160.0,173.0,2.0
159.0,186.0,2.0
151.0,170.0,2.0
160.0,180.0,2.0
159.0,161.0,2.0
153.0,198.0,2.0
159.0,191.0,2.0
156.0,182.0,2.0
152.0,180.0,2.0
151.0,190.0,2.0
152.0,178.0,2.0
150.0,172.0,2.0
150.0,164.0,2.0
160.0,190.0,2.0
154.0,162.0,2.0
151.0,198.0,2.0
154.0,169.0,2.0
151.0,190.0,2.0
150.0,185.0,2.0
150.0,183.0,2.0
152.0,159.0,2.0
155.0,150.0,2.0
154.0,200.0,2.0
152.0,196.0,2.0
